X_Deg Y_Deg X_Pix Y_Pix B-band_Flux B-Flux_error V-band_Flux V-Flux_error I-band_Flux I-Flux_error Z-band_Flux Z-Flux_error Y-band_Flux Y-Flux_error J-band_Flux J-Flux_error JH-band_Flux JH-Flux_error H-band_Flux H-Flux_error Image_used R_s Axis_Ratio Position_Angle_Degrees Galfit_Error_Code Astrometric_Flag A_CIER Mag_Flag Colour_Flag input_z redshift_beagle_1 outlier_value P1/P2 drop_out_agree ID_Bouwens RAh RAm RAs DEdeg DEm DEs F160W rset dset zphot Z-bin
189.38665076 62.210996393 5919.934 8591.357 2.029e-31 4.0320999999999994e-32 4.77e-31 2.6535e-32 6.765999999999999e-31 4.392e-32 4.9909999999999995e-31 5.679099999999999e-32 5.214e-31 5.08e-32 6.475e-31 5.559999999999997e-32 2.852e-31 2.791e-31 5.067999999999999e-31 7.13e-32 North 0.0103 0.2182 63.2472 8.0 0.0 0.0 0.0 3.0 3.36 3.59 0.05275229357798165 0.7838 1 GNDB-7327912398 12 37 32.79 62 12 39.8 26.89 4 6 3.36 4.0
189.40497249 62.211536211 5407.509 8625.069 2.4999999999999998e-33 4.2455999999999996e-32 2.7129999999999997e-31 3.1537e-32 3.55e-31 4.8250999999999997e-32 4.981999999999999e-31 6.246399999999998e-32 3.8499999999999996e-31 5.4e-32 4.714e-31 6.389999999999997e-32 0.0 0.0 3.997999999999999e-31 7.94e-32 North 0.0101 0.4692 64.0333 8.0 0.0 107.0 0.0 2.0 4.11 3.955 0.030332681017612568 0.1321 1 GNDB-7371812418 12 37 37.18 62 12 41.8 27.54 4 6 4.11 4.0
189.39876604 62.211976318999994 5581.188 8651.011 -1.55e-32 4.3981e-32 2.296e-31 3.525799999999999e-32 3.8029999999999997e-31 5.734e-32 3.6259999999999996e-31 7.618899999999999e-32 4.4909999999999985e-31 5.87e-32 5.442999999999999e-31 6.43e-32 4.1249999999999995e-31 2.9579999999999996e-31 3.997e-31 8.839999999999997e-32 North 7.0979 0.0022 -28.364 14.0 0.0 0.0 0.0 2.0 4.22 4.419 0.03812260536398465 0.1518 1 GNDB-7357012433 12 37 35.7 62 12 43.3 26.77 4 6 4.22 4.0
189.38985611 62.212202046 5830.451 8663.917 -8.550000000000001e-32 4.5689e-32 2.7819999999999997e-31 3.0439e-32 8.53e-31 4.8068e-32 9.229999999999998e-31 6.496499999999997e-32 8.762e-31 5.509999999999999e-32 1.1611e-30 6.29e-32 1.0059e-30 2.9899999999999995e-31 1.1033999999999999e-30 7.44e-32 North 5.8391 0.004 -5.5723 8.0 0.0 0.0 0.0 2.0 4.48 4.33 0.02737226277372269 -99.0 1 GNDB-7335612442 12 37 33.56 62 12 44.2 25.93 4 6 4.48 4.0
189.39556781 62.218199431 5671.611999999999 9024.164 1.2649999999999999e-31 4.1419e-32 2.617e-31 3.0316999999999995e-32 3.234e-31 4.7214e-32 2.6579999999999995e-31 6.313499999999997e-32 1.2779999999999999e-31 6.42e-32 3.267e-31 5.929999999999999e-32 6.099e-31 3.078e-31 4.989e-31 8.24e-32 North 99.0 99.0 99.0 1.0 0.0 0.0 0.0 3.0 3.32 2.739 0.13449074074074072 -99.0 1 GNDB-7349313058 12 37 34.93 62 13 5.8 26.93 4 6 3.32 4.0
189.40431081 62.21948582 5427.312 9101.994 -1.4299999999999995e-32 4.0320999999999994e-32 6.743999999999998e-31 3.056099999999998e-32 1.4443999999999999e-30 4.8495e-32 1.8734999999999998e-30 5.9902e-32 1.4974e-30 6.99e-32 1.8468e-30 5.9e-32 2.1078999999999998e-30 2.617e-31 1.8913999999999996e-30 7.459999999999999e-32 North 1.5036 0.5353 67.9139 0.0 0.0 0.0 0.0 2.0 4.22 4.026 0.0371647509578544 -99.0 1 GNDB-7370313104 12 37 37.03 62 13 10.4 25.25 4 6 4.22 4.0
189.37541508 62.204665426000005 6233.368 8210.76 1.2919999999999999e-31 4.2211999999999993e-32 1.6433e-30 2.9402e-32 2.1932e-30 4.6665e-32 2.1762e-30 6.045099999999998e-32 2.0755999999999998e-30 5.829999999999997e-32 2.2734e-30 6.949999999999997e-32 2.1122999999999996e-30 3.101e-31 2.0154e-30 9.429999999999999e-32 North 0.4032 0.7959999999999999 -45.1456 8.0 0.0 107.0 0.0 1.0 3.72 3.642 0.016525423728813618 -99.0 1 GNDB-7300912170 12 37 30.09 62 12 17.0 25.38 4 6 3.72 4.0
189.37537967 62.205086548000004 6234.416 8236.025 6.969999999999998e-32 3.9893999999999994e-32 5.868999999999998e-31 2.751099999999998e-32 1.1911e-30 4.886099999999999e-32 1.1567e-30 6.508699999999997e-32 1.0528e-30 6.63e-32 1.2184e-30 7.57e-32 1.0539e-30 2.507e-31 1.0781999999999999e-30 1.007e-31 North 1.5605 0.0456 -4.8009 8.0 0.0 0.0 0.0 1.5 4.06 4.189 0.025494071146245148 0.03612 1 GNDB-7300912186 12 37 30.09 62 12 18.6 25.83 4 6 4.06 4.0
189.38085575 62.205724721 6081.294 8274.669 -2.8999999999999997e-33 3.1170999999999995e-32 1.7289999999999998e-31 2.3911999999999998e-32 1.8879999999999997e-31 4.0015999999999987e-32 3.7909999999999995e-31 5.142299999999998e-32 2.792e-31 5.839999999999997e-32 4.534e-31 6.66e-32 0.0 0.0 4.584e-31 9.23e-32 North 0.01 0.5431 55.2378 8.0 0.0 0.0 97.0 2.0 4.11 3.159 0.18610567514677112 -99.0 1 GNDB-7314012209 12 37 31.4 62 12 20.9 26.31 4 6 4.11 4.0
189.36394746 62.20725871 6554.544 8365.658000000001 1.173e-31 4.0991999999999997e-32 3.183e-31 3.025599999999999e-32 4.2499999999999995e-31 5.184999999999999e-32 4.45e-31 6.258599999999999e-32 2.7829999999999995e-31 5.69e-32 3.979e-31 6.21e-32 5.565e-31 2.068e-31 4.817999999999999e-31 7.54e-32 North 0.0508 0.4504 17.1397 8.0 0.0 107.0 0.0 1.0 3.32 2.738 0.1347222222222222 0.1458 1 GNDB-7273312264 12 37 27.33 62 12 26.4 26.94 4 6 3.32 4.0
189.35723862 62.207757468000004 6742.293000000002 8395.201 4.5599999999999986e-32 4.202899999999998e-32 1.034e-31 2.9767999999999996e-32 3.229e-31 4.995899999999999e-32 1.744e-31 6.4599e-32 1.937e-31 5.559999999999997e-32 2.846e-31 5.66e-32 -3.14e-32 2.0109999999999998e-31 1.951e-31 7.95e-32 North 1.4723 0.0363 72.3063 8.0 0.0 0.0 98.0 2.0 3.96 4.582 0.12540322580645158 0.2523 -99 GNDB-7257312282 12 37 25.73 62 12 28.2 27.9 4 6 3.96 4.0
189.36689840000003 62.208037471000004 6472.087 8412.558 3.257e-31 4.0625999999999996e-32 9.320999999999999e-31 2.9646e-32 1.1076e-30 5.245999999999998e-32 1.1638999999999999e-30 6.606299999999999e-32 9.081999999999998e-31 5.37e-32 1.0554e-30 5.38e-32 1.4531999999999999e-30 2.064e-31 1.1115e-30 6.92e-32 North 0.8863 0.3143 79.005 0.0 0.0 0.0 0.0 1.0 3.36 3.361 0.00022935779816521425 0.1897 1 GNDB-7280512292 12 37 28.05 62 12 29.2 26.1 4 6 3.36 4.0
189.35781243 62.209576188 6726.458000000001 8504.356 -3.18e-32 4.0198999999999996e-32 1.305e-31 2.5925e-32 2.828e-31 4.6543e-32 2.895e-31 5.8987e-32 3.5509999999999997e-31 4.9199999999999995e-32 4.216e-31 5.07e-32 -6.459999999999997e-32 2.033e-31 2.7079999999999996e-31 7.4e-32 North 0.2741 0.1138 16.9296 8.0 0.0 0.0 0.0 2.0 4.22 4.4110000000000005 0.03659003831417639 0.2595 1 GNDB-7258712347 12 37 25.87 62 12 34.7 27.87 4 6 4.22 4.0
189.36555102 62.209503175 6509.967 8500.42 8.89e-32 4.1357999999999987e-32 1.4275999999999996e-30 2.6474000000000003e-32 2.1212e-30 4.4652e-32 2.1881999999999997e-30 5.453399999999999e-32 1.7665e-30 5.769999999999997e-32 2.0607e-30 5.87e-32 2.2285e-30 2.1e-31 2.056e-30 7.579999999999997e-32 North 0.6517 0.8278 7.3788 0.0 0.0 0.0 0.0 1.0 3.77 3.6910000000000003 0.016561844863731696 -99.0 1 GNDB-7277312345 12 37 27.73 62 12 34.5 25.42 4 6 3.77 4.0
189.38126789 62.209959011 6070.361999999999 8528.753 5.419999999999997e-32 4.4164e-32 2.9039999999999996e-31 2.5619999999999997e-32 4.632e-31 4.4346999999999984e-32 3.635e-31 5.288700000000001e-32 5.444e-31 7.159999999999997e-32 7.53e-31 6.91e-32 8.796e-31 2.4049999999999997e-31 8.417e-31 8.919999999999998e-32 North 0.0099 0.8515 29.3986 8.0 0.0 107.0 0.0 2.0 4.22 3.265 0.1829501915708812 -99.0 1 GNDB-7314912361 12 37 31.49 62 12 36.1 26.13 4 6 4.22 4.0
189.36042889 62.210138246999996 6653.333000000001 8538.226999999999 2.689e-31 4.2150999999999994e-32 1.0178e-30 2.6352e-32 1.4185e-30 4.459099999999998e-32 1.3834999999999998e-30 5.7279e-32 1.2474e-30 5.69e-32 1.4202e-30 5.65e-32 1.4544999999999995e-30 2.0079999999999996e-31 1.5746e-30 7.01e-32 North 2.9769 0.26899999999999996 -74.5185 0.0 0.0 107.0 97.0 1.0 3.63 3.4789999999999996 0.032613390928725665 -99.0 1 GNDB-7265212367 12 37 26.52 62 12 36.7 24.94 4 6 3.63 4.0
189.37635274 62.211711061 6208.098000000001 8633.556999999999 6.19e-32 4.1357999999999987e-32 2.778e-31 2.7023e-32 4.597e-31 4.452999999999998e-32 3.5479999999999987e-31 5.3497e-32 3.66e-31 5.55e-32 4.2459999999999995e-31 5.34e-32 5.488e-31 2.06e-31 5.268e-31 7.4e-32 North 0.01 0.3638 59.7698 8.0 0.0 0.0 0.0 2.0 3.45 3.353 0.021797752808988758 -99.0 1 GNDB-7303212424 12 37 30.32 62 12 42.4 27.06 4 6 3.45 4.0
189.38198347 62.212973595 6050.773 8709.675 1.7539999999999999e-31 4.074799999999998e-32 6.12e-31 2.9646e-32 7.25e-31 4.672599999999998e-32 7.092e-31 6.240299999999998e-32 5.062e-31 5.769999999999997e-32 6.114e-31 5.929999999999999e-32 4.353e-31 2.645e-31 6.239e-31 8.189999999999999e-32 North 99.0 99.0 99.0 1.0 0.0 0.0 97.0 1.0 3.45 3.41 0.008988764044943828 -99.0 1 GNDB-7316712470 12 37 31.67 62 12 47.0 25.82 4 6 3.45 4.0
189.38078218 62.213304367 6084.4209999999985 8729.442 -6.3e-33 4.4469e-32 1.1829999999999998e-31 3.0682999999999996e-32 2.509e-31 4.9898e-32 4.109e-31 6.167099999999999e-32 3.363e-31 5.69e-32 2.437e-31 5.4e-32 7.913999999999999e-31 2.967e-31 2.443e-31 8.24e-32 North 0.0222 0.1637 -73.5201 8.0 0.0 107.0 98.0 2.0 4.27 4.4910000000000005 0.04193548387096793 -99.0 1 GNDB-7313712482 12 37 31.37 62 12 48.2 28.28 4 6 4.27 4.0
189.36397849 62.213373805 6554.443 8732.565 1.3539999999999996e-31 2.989e-32 4.208e-31 2.3302e-32 6.049e-31 4.0625999999999996e-32 5.859e-31 5.2643e-32 3.994e-31 5.5e-32 5.643e-31 5.24e-32 3.97e-31 1.989e-31 6.606999999999999e-31 7.55e-32 North 99.0 99.0 99.0 1.0 0.0 0.0 0.0 1.0 3.4 3.465 0.014772727272727259 -99.0 1 GNDB-7273512484 12 37 27.35 62 12 48.4 26.71 4 6 3.4 4.0
189.3762426 62.213502115 6211.424 8741.013 1.414e-31 4.3981e-32 2.241e-31 3.056099999999998e-32 3.037e-31 4.959299999999999e-32 3.13e-31 6.7954e-32 2.871e-31 6.07e-32 3.317e-31 5.68e-32 6.359e-31 2.56e-31 3.636e-31 7.369999999999997e-32 North 99.0 99.0 99.0 1.0 0.0 0.0 0.0 7.0 3.36 2.2880000000000003 0.2458715596330275 -99.0 -99 GNDB-7302912489 12 37 30.29 62 12 48.9 27.23 4 6 3.36 4.0
189.38262822 62.213671467 6032.8380000000025 8751.59 1.107e-31 4.4408e-32 7.295999999999998e-31 3.1231999999999995e-32 1.751599999999999e-30 4.8677999999999997e-32 2.3293e-30 6.411099999999997e-32 2.6561e-30 5.45e-32 3.6345999999999995e-30 5.65e-32 4.3687999999999996e-30 2.805e-31 4.5357999999999994e-30 7.98e-32 North 0.0992 0.05 2.4281 8.0 0.0 0.0 0.0 3.0 3.54 3.378 0.035682819383259894 -99.0 1 GNDB-7318312494 12 37 31.83 62 12 49.4 24.33 4 6 3.54 4.0
189.35265563 62.215015562 6871.3409999999985 8830.436 8.699999999999999e-32 4.086999999999999e-32 5.118999999999999e-31 3.1841999999999987e-32 7.756999999999998e-31 5.0203e-32 7.346999999999998e-31 6.587999999999999e-32 6.5809999999999995e-31 5.65e-32 7.4e-31 5.26e-32 6.556e-31 2.003e-31 7.1799999999999995e-31 6.749999999999999e-32 North 1.6415 0.7518 -84.1744 0.0 0.0 0.0 0.0 1.0 3.68 3.717 0.00790598290598289 -99.0 1 GNDB-7246312543 12 37 24.63 62 12 54.3 26.09 4 6 3.68 4.0
189.37532438 62.215363491000005 6237.36 8852.636999999999 6.23e-32 4.5384e-32 3.478999999999999e-31 3.2329999999999987e-32 6.884e-31 5.1057e-32 7.894e-31 6.258599999999999e-32 1.0990999999999998e-30 6.9e-32 1.7302e-30 6.52e-32 2.7214999999999998e-30 2.951e-31 3.9061e-30 9.409999999999999e-32 North 4.7721 0.6074 -82.7581 0.0 0.0 0.0 97.0 3.0 3.03 3.22 0.04714640198511177 0.02053 1 GNDB-7300812555 12 37 30.08 62 12 55.5 23.44 4 6 3.03 4.0
189.36153103 62.215675772 6623.184 8870.541 6.2e-33 3.4953e-32 1.7899999999999984e-31 2.4704999999999997e-32 3.4439999999999994e-31 4.068699999999998e-32 4.243e-31 5.404599999999997e-32 2.8379999999999997e-31 4.8399999999999996e-32 5.079999999999999e-31 5.46e-32 6.837999999999999e-31 2.03e-31 5.6029999999999995e-31 7.269999999999999e-32 North 0.8949 0.0466 25.8535 8.0 0.0 0.0 0.0 2.0 4.32 3.714 0.11390977443609028 -99.0 1 GNDB-7267712567 12 37 26.77 62 12 56.7 26.52 4 6 4.32 4.0
189.35982542 62.215894077 6670.9140000000025 8883.542 9.09e-32 2.9402e-32 1.036e-31 2.3972999999999997e-32 1.6899999999999998e-31 4.0137999999999996e-32 2.666e-31 5.221599999999997e-32 2.318e-31 5.709999999999999e-32 3.257e-31 5.41e-32 3.745e-31 2.0429999999999997e-31 2.103e-31 7.08e-32 North 0.01 0.2537 -44.8199 8.0 0.0 0.0 0.0 7.0 4.43 1.9509999999999998 0.4565377532228361 -99.0 -99 GNDB-7263512575 12 37 26.35 62 12 57.5 27.65 4 6 4.43 4.0
189.37767566 62.215911506000005 6171.6730000000025 8885.668 9.52e-32 4.4164e-32 5.132e-31 3.513599999999998e-32 6.721999999999998e-31 5.191099999999999e-32 8.307e-31 7.2041e-32 1.1475e-30 6.849999999999999e-32 1.7928999999999997e-30 8.31e-32 2.2114e-30 3.182e-31 3.5498e-30 1.0960000000000001e-31 North 4.4534 0.6421 87.3413 0.0 0.0 107.0 97.0 7.0 3.11 2.465 0.1569343065693431 0.06142 1 GNDB-7306112575 12 37 30.61 62 12 57.5 23.34 4 6 3.11 4.0
189.35890774 62.216920242 6696.704000000002 8945.06 6.62e-32 3.6173e-32 2.802e-31 2.4338999999999999e-32 3.331e-31 4.074799999999998e-32 3.927e-31 5.3314e-32 4.009e-31 4.8099999999999996e-32 4.798e-31 5.27e-32 2.158e-31 2.028e-31 5.399999999999999e-31 7.07e-32 North 0.01 0.4094 -70.7265 8.0 0.0 0.0 0.0 2.0 3.49 3.362 0.028507795100222742 -99.0 1 GNDB-7261313012 12 37 26.13 62 13 1.2 26.76 4 6 3.49 4.0
189.36137678 62.217259605 6627.693 8965.562 1.6139999999999999e-31 4.2455999999999996e-32 2.03e-31 3.2512999999999995e-32 5.868999999999998e-31 5.136199999999998e-32 4.849e-31 6.283000000000001e-32 3.96e-31 5.58e-32 3.540999999999997e-31 5.67e-32 3.7789999999999996e-31 1.605e-31 3.042e-31 7.44e-32 North 0.01 0.4299 -33.9809 8.0 0.0 107.0 0.0 7.0 3.82 4.218 0.08257261410788384 0.3433 1 GNDB-7267313023 12 37 26.73 62 13 2.3 27.39 4 6 3.82 4.0
189.38173641 62.218530912 6058.472 9043.097 5.57e-32 4.2516999999999984e-32 1.6719999999999998e-31 3.1841999999999987e-32 1.566e-31 5.3619e-32 2.393e-31 6.4416e-32 1.6649999999999995e-31 5.919999999999999e-32 2.918e-31 6.119999999999999e-32 2.996e-31 2.746e-31 5.0079999999999985e-31 7.84e-32 North 0.01 0.925 54.2481 8.0 0.0 107.0 0.0 2.0 3.23 2.508 0.17068557919621746 -99.0 1 GNDB-7316313069 12 37 31.63 62 13 6.9 26.25 4 6 3.23 4.0
189.35863206 62.218687703 6704.627 9051.092 6.98e-32 4.392e-32 1.682e-31 3.2025e-32 2.319e-31 5.4229e-32 2.6609999999999997e-31 6.734399999999997e-32 2.9199999999999998e-31 6.599999999999997e-32 3.127e-31 6.049999999999998e-32 2.8309999999999996e-31 1.499e-31 4.585e-31 8.18e-32 North 99.0 99.0 99.0 1.0 0.0 0.0 0.0 2.0 2.87 2.721 0.03850129198966409 -99.0 1 GNDB-7260713075 12 37 26.07 62 13 7.5 26.53 4 6 2.87 4.0
189.37770206 62.2188525 6171.3409999999985 9062.129 2.791e-31 4.2333999999999986e-32 5.743999999999998e-31 3.0865999999999994e-32 8.554e-31 4.9898e-32 6.931e-31 6.154899999999998e-32 6.809e-31 5.769999999999997e-32 6.784999999999999e-31 5.849999999999998e-32 3.793e-31 2.9649999999999997e-31 6.092e-31 7.45e-32 North 0.0531 0.3855 9.8573 8.0 0.0 0.0 0.0 7.0 3.4 0.449 0.6706818181818182 0.7775 -99 GNDB-7306413081 12 37 30.64 62 13 8.1 26.9 4 6 3.4 4.0
189.36057681 62.219607738 6650.353 9106.404 7.2e-32 4.3981e-32 6.161e-31 2.8609e-32 1.0109e-30 4.995899999999999e-32 1.1635999999999999e-30 6.136599999999998e-32 1.0924e-30 5.34e-32 1.3490999999999997e-30 5.4e-32 1.3815999999999999e-30 1.712e-31 1.5636000000000001e-30 6.65e-32 North 2.2389 0.6134 -14.8501 0.0 0.0 0.0 97.0 2.0 3.77 3.4960000000000004 0.057442348008385664 -99.0 1 GNDB-7265313108 12 37 26.53 62 13 10.8 25.06 4 6 3.77 4.0
189.36750863 62.219696498999994 6456.516 9112.135 1.49e-32 4.1601999999999995e-32 3.46e-31 3.1292999999999994e-32 5.567999999999999e-31 4.959299999999999e-32 4.3709999999999996e-31 6.0878e-32 4.195e-31 5.759999999999997e-32 4.038e-31 4.719999999999999e-32 3.8e-31 2.3739999999999996e-31 5.413e-31 6.4e-32 North 2.9117 0.4616 -82.5985 0.0 0.0 0.0 97.0 1.5 3.91 3.8310000000000004 0.016089613034623255 -99.0 1 GNDB-7282013111 12 37 28.2 62 13 11.1 26.2 4 6 3.91 4.0
189.34753831 62.204556791 7013.316 8202.642 -1.7199999999999993e-32 3.9101e-32 1.8089999999999999e-31 3.1109999999999985e-32 2.9049999999999998e-31 4.9837e-32 3.5829999999999996e-31 6.398899999999997e-32 3.4229999999999995e-31 4.65e-32 4.415e-31 5.519999999999999e-32 5.782999999999998e-31 2.03e-31 4.467e-31 7.43e-32 North 0.6397 0.2164 -37.4782 0.0 0.0 107.0 0.0 2.0 3.87 3.6210000000000004 0.05112936344969201 -99.0 1 GNDB-7234012166 12 37 23.4 62 12 16.6 26.91 4 6 3.87 4.0
189.3446343 62.206210115 7094.745 8301.694 2.59e-32 4.2272999999999987e-32 8.279999999999999e-32 2.9218999999999997e-32 1.6469999999999998e-31 5.215499999999997e-32 4.1799999999999996e-32 6.3806e-32 1.372e-31 4.58e-32 1.4369999999999996e-31 5.11e-32 -9.57e-32 2.029e-31 3.375e-31 7e-32 North 0.0097 0.4392 31.3821 8.0 0.0 107.0 0.0 2.0 3.91 2.918 0.2020366598778004 -99.0 1 GNDB-7227012226 12 37 22.7 62 12 22.6 27.52 4 6 3.91 4.0
189.34743344 62.209586886000004 7016.804 8504.442 4.0999999999999987e-32 4.178499999999999e-32 8.769999999999999e-32 2.5925e-32 2.6199999999999996e-31 4.3371e-32 2.6559999999999995e-31 5.575399999999999e-32 1.834e-31 4.33e-32 2.576e-31 5.11e-32 7.019999999999997e-32 2.0969999999999997e-31 2.0559999999999997e-31 7.32e-32 North 0.01 0.973 37.8039 8.0 0.0 0.0 0.0 2.0 4.11 4.037 0.014285714285714363 0.135 1 GNDB-7233812348 12 37 23.38 62 12 34.8 27.52 4 6 4.11 4.0
189.35090535 62.210416941000005 6919.774 8554.426 1.2669999999999998e-31 3.9589e-32 3.4409999999999997e-31 2.6107999999999996e-32 5.257e-31 4.3859e-32 5.756e-31 5.6486e-32 4.975e-31 5.419999999999997e-32 5.345e-31 5.53e-32 7.989e-31 2.0789999999999996e-31 5.86e-31 7.35e-32 North 0.6277 0.6269 -57.6476 0.0 0.0 0.0 0.0 1.0 3.82 3.617 0.04211618257261408 0.06769 1 GNDB-7242112378 12 37 24.21 62 12 37.8 26.77 4 6 3.82 4.0
189.32521131 62.211936834 7638.663 8644.405 6.58e-32 4.0198999999999996e-32 1.6309999999999998e-31 2.5925e-32 1.3769999999999999e-31 4.2760999999999987e-32 1.024e-31 5.4229e-32 1.8559999999999998e-31 4.5199999999999986e-32 1.488e-31 5.39e-32 2.061e-31 1.9209999999999999e-31 1.7879999999999995e-31 7.35e-32 North 3.7988 0.1211 -66.4629 4.0 0.0 107.0 0.0 2.0 3.45 2.812 0.143370786516854 -99.0 1 GNDB-7180512431 12 37 18.05 62 12 43.1 27.85 4 6 3.45 4.0
189.33269519 62.213649514 7429.488 8747.49 1.0269999999999999e-31 4.0015999999999987e-32 7.574999999999998e-31 3.056099999999998e-32 1.9974999999999997e-30 4.9837e-32 2.2437e-30 6.5392e-32 1.1773e-30 4.61e-32 2.5271999999999998e-30 5.509999999999999e-32 2.9142e-30 1.967e-31 2.4878e-30 7.97e-32 North 0.01 0.8233 -70.0547 8.0 0.0 0.0 0.0 1.0 4.37 3.572 0.14860335195530727 -99.0 1 GNDB-7198512494 12 37 19.85 62 12 49.4 25.37 4 6 4.37 4.0
189.35189864 62.215073902 6892.52 8833.896 9.989999999999999e-32 3.9832999999999984e-32 3.381e-31 3.0927e-32 6.13e-31 5.0813e-32 6.185e-31 6.526999999999999e-32 4.8869999999999985e-31 5.44e-32 5.996e-31 5.39e-32 4.493999999999999e-31 1.904e-31 5.963e-31 7.84e-32 North 0.6806 0.0408 77.357 8.0 0.0 107.0 0.0 1.0 3.77 4.126 0.07463312368972752 0.04035 1 GNDB-7244612546 12 37 24.46 62 12 54.6 26.52 4 6 3.77 4.0
189.33223485 62.21600246 7442.59 8888.646 -9.22e-32 3.8673999999999987e-32 1.791e-31 3.0804999999999994e-32 1.546e-31 5.1972e-32 1.9089999999999998e-31 7.063799999999999e-32 1.601e-31 5.06e-32 2.009e-31 6.529999999999997e-32 2.678e-31 2.4420000000000002e-31 2.985e-31 8.489999999999998e-32 North 99.0 99.0 99.0 1.0 0.0 0.0 0.0 2.0 3.91 4.084 0.035437881873726984 -99.0 1 GNDB-7197312579 12 37 19.73 62 12 57.9 27.56 4 6 3.91 4.0
189.33327872 62.216378728 7413.431 8911.269 4.8499999999999995e-32 3.904e-32 2.6699999999999997e-31 3.0012e-32 5.8229999999999996e-31 4.9776e-32 8.454e-31 6.624599999999997e-32 6.639e-31 3.74e-32 1.1623999999999998e-30 5.509999999999999e-32 1.4247999999999999e-30 2.205e-31 1.4005e-30 7.22e-32 North 0.1612 0.05 64.536 8.0 0.0 0.0 0.0 2.0 4.54 3.616 0.1667870036101083 0.18600000000000005 1 GNDB-7199812592 12 37 19.98 62 12 59.2 25.9 4 6 4.54 4.0
189.33932047 62.216404528999995 7244.458 8913.098 2.216e-31 3.8368999999999996e-32 1.0475e-30 3.1598e-32 1.6030999999999998e-30 5.130099999999997e-32 1.5103999999999996e-30 6.307399999999997e-32 1.1611e-30 5.37e-32 1.7733999999999998e-30 7.379999999999997e-32 1.5771999999999999e-30 2.4479999999999997e-31 1.7958e-30 1.024e-31 North 2.5988 0.4561 32.8206 0.0 99.0 107.0 97.0 1.0 3.58 3.5060000000000002 0.016157205240174742 -99.0 1 GNDB-7214412595 12 37 21.44 62 12 59.5 24.62 4 6 3.58 4.0
189.33957055 62.216679428999996 7237.4919999999975 8929.604 8.349999999999999e-32 3.9771999999999995e-32 5.161999999999999e-31 2.9402e-32 6.606e-31 5.1972e-32 6.22e-31 6.472099999999997e-32 5.653e-31 6.259999999999998e-32 6.756999999999999e-31 7.879999999999999e-32 8.153e-31 2.473e-31 6.225999999999999e-31 1.018e-31 North 0.5673 0.0033 -32.7078 8.0 0.0 0.0 0.0 1.0 3.58 3.865 0.06222707423580789 0.04252 1 GNDB-7214913003 12 37 21.49 62 13 0.3 26.51 4 6 3.58 4.0
189.33015474 62.216679313 7500.831 8929.165 4.3709999999999996e-31 4.556699999999998e-32 1.4618e-30 3.556299999999998e-32 1.8990999999999997e-30 5.3497e-32 2.004e-30 6.880799999999998e-32 1.276e-30 7.57e-32 2.2953999999999998e-30 6.959999999999999e-32 2.962099999999998e-30 2.1829999999999997e-31 3.1717999999999996e-30 9.22e-32 North 2.9684 0.2448 66.0982 0.0 0.0 0.0 97.0 3.0 3.4 3.2060000000000004 0.044090909090908965 -99.0 1 GNDB-7192313003 12 37 19.23 62 13 0.3 24.42 4 6 3.4 4.0
189.34909211 62.2167796 6971.2069999999985 8936.09 1.163e-31 5.3497e-32 3.8939999999999994e-31 3.3245e-32 6.139999999999999e-31 5.855999999999997e-32 7.326e-31 7.2529e-32 7.383e-31 6.45e-32 9.293e-31 5.07e-32 1.0014e-30 1.9379999999999998e-31 1.2888e-30 7.49e-32 North 2.9711 0.8165 -76.2259 4.0 0.0 107.0 97.0 3.0 3.49 3.062 0.0953229398663698 -99.0 1 GNDB-7237613008 12 37 23.76 62 13 0.8 24.6 4 6 3.49 4.0
189.3243267 62.217796201000006 7663.927 8995.93 -1.5799999999999999e-32 3.9161999999999997e-32 9.83e-31 3.0378e-32 2.216e-30 5.0203e-32 2.5339e-30 6.154899999999998e-32 2.2684e-30 4.8699999999999997e-32 2.6629e-30 5.7e-32 2.8523e-30 2.132e-31 2.7226999999999997e-30 7.369999999999997e-32 North 1.3146 0.0304 45.5139 8.0 0.0 0.0 0.0 2.0 4.32 4.223 0.018233082706767 -99.0 1 GNDB-7178313043 12 37 17.83 62 13 4.3 24.95 4 6 4.32 4.0
189.31961802 62.218815031999995 7795.699 9056.87 2.06e-32 4.2821999999999975e-32 1.065e-31 3.1598e-32 2.466e-31 5.563199999999997e-32 2.4420000000000002e-31 7.027199999999997e-32 3.0639999999999997e-31 6.039999999999997e-32 5.151e-31 6.8e-32 6.31e-31 2.3319999999999998e-31 5.674e-31 8.189999999999999e-32 North 0.0101 0.8324 15.0438 8.0 0.0 0.0 0.0 2.0 4.43 4.301 0.023756906077347987 0.1883 1 GNDB-7167013080 12 37 16.7 62 13 8.0 26.84 4 6 4.43 4.0
189.34201193 62.21895224399999 7169.451 9066.091 1.117e-31 3.8185999999999987e-32 3.346e-31 2.745e-32 4.817e-31 4.3371e-32 4.449e-31 5.8804e-32 5.084e-31 4.61e-32 6.7879999999999995e-31 6.15e-32 8.198999999999998e-31 2.052e-31 1.1064e-30 8.47e-32 North 1.9975 0.2319 29.8764 0.0 0.0 0.0 0.0 3.0 4.01 2.832 0.2351297405189621 -99.0 1 GNDB-7220813085 12 37 22.08 62 13 8.5 25.75 4 6 4.01 4.0
