X_Deg Y_Deg X_Pix Y_Pix B-band_Flux B-Flux_error V-band_Flux V-Flux_error I-band_Flux I-Flux_error Z-band_Flux Z-Flux_error Y-band_Flux Y-Flux_error J-band_Flux J-Flux_error JH-band_Flux JH-Flux_error H-band_Flux H-Flux_error Image_used R_s Axis_Ratio Position_Angle_Degrees Galfit_Error_Code Astrometric_Flag A_CIER Mag_Flag Colour_Flag input_z redshift_beagle_1 outlier_value P1/P2 drop_out_agree ID(Fink) IAU IAU2 RA Dec ZPhot b_ZPhot B_ZPhot 1500Mag b_1500Mag B_1500Mag
189.50290167 62.287674071000005 2687.5429999999997 13202.841 3.54e-32 4.6055e-32 1.9489999999999997e-31 3.3305999999999997e-32 3.139e-31 5.3802e-32 2.889e-31 6.838099999999997e-32 2.611e-31 9.349999999999999e-32 5.708e-31 1.206e-31 0.0 0.0 5.622e-31 1.3519999999999996e-31 North 0.0104 0.2052 62.8921 8.0 0.0 107.0 0.0 2.0 3.72 2.939 0.16546610169491535 -99.0 1 z4_GNW_25708 HRG14 J123800.71+621715.7 189.502945 62.287689 3.72 0.56 4.05 -18.47 -18.82 -17.82
189.05533067 62.215278756000004 15187.261999999999 8849.39 1.632e-31 3.5502e-32 3.8829999999999998e-31 2.9218999999999997e-32 6.733e-31 4.8250999999999997e-32 8.529e-31 6.118299999999997e-32 7.344e-31 8.26e-32 8.994e-31 7.879999999999999e-32 1.1466e-30 1.75e-31 1.3343e-30 1.0199999999999998e-31 North 1.0563 0.0489 9.1685 8.0 0.0 107.0 0.0 7.0 3.72 3.635 0.01800847457627127 -99.0 1 z4_GNW_16880 HRG14 J123613.28+621255.1 189.055328 62.215298 3.72 0.46 3.91 -19.71 -19.92 -19.43
189.34966883 62.308341847 6965.348000000001 14429.848999999998 -5.96e-32 4.556699999999998e-32 6.23e-32 4.7335999999999997e-32 9.32e-32 6.374499999999997e-32 9.64e-32 8.027599999999999e-32 1.448e-31 1.424e-31 1.7589999999999996e-31 1.6199999999999998e-31 -9.56e-32 2.61e-31 6.647e-31 1.7679999999999999e-31 North 1.1695 0.0931 -87.9455 8.0 0.0 107.0 0.0 6.0 3.72 4.296 0.12203389830508475 -99.0 1 z4_GNW_22376 HRG14 J123723.93+621830.0 189.349716 62.308334 3.72 3.25 3.94 -18.74 -18.92 -18.35
189.32015206 62.345755056 7791.531 16673.293 1.7149999999999998e-31 3.519699999999998e-32 1.2760999999999999e-30 3.5075e-32 1.752e-30 5.4839e-32 1.8781999999999998e-30 7.118699999999997e-32 1.8383e-30 1.018e-31 1.8174e-30 1.261e-31 1.6702999999999998e-30 2.0839999999999997e-31 1.6217e-30 1.2529999999999996e-31 North 0.3112 0.2502 -60.8674 8.0 0.0 0.0 0.0 1.0 3.72 3.867 0.031144067796610126 0.002664 1 z4_GNW_30134 HRG14 J123716.83+622044.8 189.320145 62.345764 3.72 3.62 3.83 -20.06 -20.24 -20.05
189.34218552 62.372022545 7180.705 18250.32 7.95e-32 3.4647999999999997e-32 4.813e-31 3.812499999999998e-32 7.162e-31 5.7401e-32 6.907999999999998e-31 7.3078e-32 7.0409999999999975e-31 1.108e-31 6.401999999999999e-31 1.397e-31 0.0 0.0 7.243e-31 1.596e-31 North 0.8266 0.05 -38.3793 8.0 0.0 0.0 0.0 1.0 3.73 4.109 0.08012684989429175 0.06128 1 z4_GNW_18231 HRG14 J123722.13+622219.3 189.342209 62.37201700000001 3.73 3.2 3.96 -18.75 -18.85 -18.35
189.29949237 62.341585338 8366.591 16422.387 8.589999999999998e-32 3.4587e-32 3.1129999999999996e-31 3.3977e-32 4.632e-31 4.8921999999999994e-32 5.382e-31 5.9963e-32 5.3099999999999995e-31 9.699999999999999e-32 5.495e-31 1.1239999999999999e-31 6.0249999999999995e-31 1.955e-31 7.5510000000000005e-31 1.1249999999999999e-31 North 0.0101 0.6109 -83.4745 8.0 0.0 0.0 0.0 1.0 3.73 3.51 0.04651162790697678 -99.0 1 z4_GNW_27635 HRG14 J123711.87+622029.7 189.299469 62.341579 3.73 0.45 3.98 -18.37 -18.59 -17.97
189.28706004 62.335858386999995 8712.546 16078.423 9.269999999999999e-32 3.513599999999998e-32 5.505e-31 3.4342999999999984e-32 1.0134e-30 4.922699999999997e-32 1.0731e-30 6.289100000000001e-32 9.937e-31 9.5e-32 1.4072999999999998e-30 1.206e-31 1.664199999999999e-30 2.198e-31 1.6503e-30 1.287e-31 North 0.01 0.7869 -38.4993 8.0 0.0 0.0 0.0 1.0 3.73 3.528 0.04270613107822409 -99.0 1 z4_GNW_24450 HRG14 J123708.90+622009.1 189.287079 62.335857 3.73 0.43 4.03 -19.84 -20.07 -19.59
189.06030206 62.134586635 15060.803 4007.502 -3.1e-33 3.9589e-32 3.284e-31 3.1231999999999995e-32 4.532999999999999e-31 5.764499999999999e-32 2.637e-31 7.3017e-32 3.347e-31 1.135e-31 4.648e-31 1.3369999999999994e-31 -2.281e-31 1.742e-31 5.871e-31 1.8559999999999998e-31 North 1.4464 0.0711 31.2258 8.0 0.0 0.0 0.0 2.0 3.74 3.676 0.01350210970464136 -99.0 1 z4_GNW_4568 HRG14 J123614.48+620804.6 189.060318 62.134602 3.74 3.4 4.0 -18.62 -18.83 -18.11
189.40348961 62.262080075 5457.179 11657.58 5.719999999999999e-32 4.129699999999999e-32 4.909e-31 2.9158e-32 6.227e-31 5.0081e-32 6.6749999999999985e-31 6.179300000000001e-32 4.983e-31 8.98e-32 6.7099999999999994e-31 9.52e-32 0.0 0.0 6.491e-31 1.106e-31 North 1.1337 0.0394 -86.5652 8.0 0.0 0.0 0.0 1.5 3.74 3.528 0.04472573839662451 -99.0 1 z4_GNW_29868 HRG14 J123736.84+621543.5 189.403503 62.26207 3.74 3.47 3.94 -19.07 -19.27 -18.87
189.35274772 62.368720589 6886.445 18052.742 -5.11e-32 3.513599999999998e-32 6.49e-32 3.5014e-32 -6.31e-32 5.551e-32 3.82e-32 7.0943e-32 3.069e-31 1.098e-31 4.421e-31 1.343e-31 0.0 0.0 4.071e-31 1.5619999999999996e-31 North 0.01 0.08199999999999999 10.4942 8.0 0.0 107.0 0.0 6.0 3.74 6.404 0.5620253164556961 -99.0 -99 z4_GNW_18420 HRG14 J123724.65+622207.4 189.352692 62.368717 3.74 2.54 4.0 -18.95 -19.14 -18.42
189.407511 62.252770251 5343.335999999998 11099.298999999999 -2.75e-32 4.2516999999999984e-32 2.646e-31 3.1537e-32 4.413e-31 4.9776e-32 5.274e-31 6.600199999999999e-32 4.61e-31 8.9e-32 5.3619999999999996e-31 1.099e-31 0.0 0.0 5.96e-31 1.3069999999999999e-31 North 1.2441 0.0508 -7.3844 8.0 99.0 107.0 0.0 2.0 3.74 3.821 0.0170886075949367 -99.0 1 z4_GNW_31215 HRG14 J123737.81+621510.1 189.407562 62.25281500000001 3.74 0.72 3.95 -19.49 -19.64 -19.14
189.39596427 62.265640141999995 5667.8809999999985 11870.628 1.0869999999999996e-31 4.1113999999999985e-32 4.859e-31 3.7027e-32 8.148e-31 4.7762999999999997e-32 8.623e-31 5.697399999999999e-32 7.648e-31 8.939999999999998e-32 1.0143999999999999e-30 1.3349999999999999e-31 0.0 0.0 1.2847999999999998e-30 1.19e-31 North 1.1063 0.0668 -73.1921 8.0 0.0 0.0 0.0 1.0 3.74 3.5780000000000003 0.0341772151898734 -99.0 1 z4_GNW_29539 HRG14 J123735.04+621556.3 189.395996 62.265644 3.74 0.57 4.0 -19.45 -19.65 -19.26
189.30173356 62.34038535 8304.088 16350.457 7.389999999999998e-32 3.4038e-32 2.774e-31 3.355e-32 3.386e-31 4.8250999999999997e-32 3.499e-31 6.575799999999999e-32 4.799e-31 9.119999999999995e-32 6.135e-31 1.193e-31 2.719e-31 1.851e-31 6.1149999999999985e-31 1.199e-31 North 0.01 0.6592 16.6436 8.0 0.0 0.0 0.0 3.0 3.74 3.495 0.05168776371308019 -99.0 1 z4_GNW_27807 HRG14 J123712.41+622025.4 189.301712 62.340389 3.74 0.45 4.02 -18.08 -18.25 -17.64
189.50163713 62.293974211000005 2724.42 13580.698 2.08e-32 3.8856999999999995e-32 6.170999999999999e-31 2.9096999999999993e-32 8.523999999999997e-31 4.9898e-32 8.127e-31 6.350099999999998e-32 6.859e-31 9.339999999999999e-32 7.729999999999997e-31 1.135e-31 0.0 0.0 8.419e-31 1.246e-31 North 0.0099 0.3957 -32.3928 8.0 0.0 0.0 0.0 1.5 3.74 4.04 0.06329113924050629 0.002837 1 z4_GNW_24691 HRG14 J123800.40+621738.3 189.501648 62.293983 3.74 3.62 3.91 -19.66 -19.8 -19.47
189.39316544 62.28619459 5749.165 13103.692 3.9399999999999995e-32 3.946699999999999e-32 2.553e-31 3.5014e-32 3.940999999999999e-31 4.9165999999999997e-32 4.174e-31 6.130499999999997e-32 1.5189999999999996e-31 8.99e-32 4.735e-31 1.089e-31 0.0 0.0 4.171e-31 1.327e-31 North 0.6427 0.05 9.4066 8.0 0.0 107.0 0.0 2.0 3.74 3.236 0.10632911392405064 -99.0 1 z4_GNW_25897 HRG14 J123734.35+621710.2 189.393143 62.286175 3.74 2.98 4.01 -18.79 -19.09 -18.49
189.04746148 62.148402489 15418.582 4837.424 4.4299999999999995e-32 3.6783e-32 1.2659999999999999e-31 3.1658999999999995e-32 3.728e-31 6.173199999999999e-32 8.559999999999995e-31 7.442e-32 2.8495999999999998e-30 1.181e-31 8.5154e-30 1.192e-31 1.9077999999999998e-29 1.542e-31 2.7211799999999995e-29 1.791e-31 North 0.01 0.9645 -15.9855 8.0 0.0 0.0 0.0 7.0 3.75 6.851 0.6528421052631579 -99.0 -99 z4_GNW_6772 HRG14 J123611.39+620854.3 189.04747 62.148403 3.75 3.15 4.14 -20.17 -20.73 -19.64
189.49680638 62.29858261 2860.324 13856.636999999999 -1.89e-32 3.7880999999999996e-32 1.381e-31 2.8182e-32 1.957e-31 5.178899999999999e-32 2.953e-31 6.600199999999999e-32 1.1019999999999998e-31 9.48e-32 3.9189999999999996e-31 1.0699999999999999e-31 0.0 0.0 6.192e-31 1.238e-31 North 0.01 0.1132 83.6906 8.0 0.0 107.0 0.0 2.0 3.76 3.4760000000000004 0.059663865546218366 -99.0 1 z4_GNW_23939 HRG14 J123759.25+621754.8 189.496857 62.298565 3.76 2.81 4.03 -19.14 -19.33 -18.63
189.30403421 62.361768788999996 8241.502 17633.541 1.594e-31 3.684399999999998e-32 7.562999999999998e-31 3.4587e-32 1.3359999999999999e-30 5.3192e-32 1.5469e-30 6.350099999999998e-32 1.2654e-30 1.034e-31 1.5508999999999999e-30 1.256e-31 1.656399999999999e-30 2.108e-31 1.9908e-30 1.1819999999999999e-31 North 1.2491 0.5711 70.2746 0.0 0.0 0.0 0.0 1.0 3.76 3.676 0.017647058823529342 0.06181 1 z4_GNW_18783 HRG14 J123712.96+622142.3 189.304016 62.361763 3.76 3.42 4.04 -20.16 -20.3 -19.9
189.24640788 62.353853648999994 9845.302 17157.475 1.08e-32 3.2818e-32 3.9109999999999998e-31 3.538e-32 5.235e-31 4.9043999999999987e-32 5.842e-31 6.234199999999997e-32 4.6119999999999995e-31 7.589999999999997e-32 7.703e-31 1.193e-31 0.0 0.0 7.74e-31 1.197e-31 North 3.8253 0.0852 65.1724 12.0 0.0 0.0 0.0 1.5 3.76 3.659 0.02121848739495798 -99.0 1 z4_GNW_32147 HRG14 J123659.14+622113.8 189.246414 62.35384000000001 3.76 3.44 3.96 -19.68 -19.85 -19.48
189.35587603 62.34667988 6796.795 16730.465 1.09e-31 3.5684999999999985e-32 6.423e-31 3.5441e-32 9.978e-31 5.508299999999997e-32 1.2054e-30 7.039399999999997e-32 1.5756999999999995e-30 1.051e-31 1.2806999999999998e-30 1.219e-31 1.3409e-30 2.818e-31 1.9113e-30 1.245e-31 North 2.4096 0.524 -49.4474 0.0 0.0 107.0 0.0 1.0 3.76 3.679 0.017016806722689067 -99.0 1 z4_GNW_19137 HRG14 J123725.40+622048.1 189.355835 62.346691 3.76 0.52 3.98 -20.09 -20.31 -19.84
189.11463625 62.124499651 13538.132 3398.9629999999997 2.335e-31 3.861299999999998e-32 6.7139999999999985e-31 3.1964e-32 9.872e-31 4.971499999999999e-32 1.1415e-30 6.368399999999997e-32 1.0712e-30 1.0429999999999998e-31 1.3802999999999999e-30 1.055e-31 1.4583e-30 1.951e-31 1.6889e-30 1.2210000000000001e-31 North 0.9239 0.0275 83.6646 8.0 0.0 0.0 0.0 7.0 3.77 3.457 0.0656184486373166 0.4521 1 z4_GNW_3235 HRG14 J123627.52+620728.2 189.114655 62.124512 3.77 0.37 4.0 -19.81 -19.99 -19.59
189.23109764 62.340045692 10271.517 16328.928 6.37e-32 3.4465e-32 3.7319999999999997e-31 2.9951e-32 5.296e-31 4.898299999999999e-32 7.229999999999998e-31 6.252499999999998e-32 7.295999999999998e-31 9.5e-32 8.573e-31 1.188e-31 1.1195e-30 1.9489999999999997e-31 1.0962e-30 1.1289999999999996e-31 North 1.8248 0.195 -16.2823 0.0 0.0 0.0 0.0 2.0 3.77 3.723 0.009853249475890924 0.01571 1 z4_GNW_27394 HRG14 J123655.46+622024.2 189.231094 62.340042 3.77 0.44 4.0 -19.55 -19.83 -19.32
189.17444599 62.121855235 11860.413 3238.1209999999996 1.551e-31 4.3797999999999985e-32 4.478e-31 3.0804999999999994e-32 7.709e-31 5.062999999999999e-32 7.443e-31 6.331799999999997e-32 6.984e-31 9.98e-32 8.452e-31 8.63e-32 5.128e-31 2.0489999999999996e-31 1.5047999999999999e-30 1.0859999999999996e-31 North 1.6552 0.5017 -36.0862 0.0 0.0 0.0 0.0 3.0 3.77 3.301 0.0983228511530398 0.00365 1 z4_GNW_2882 HRG14 J123641.87+620718.7 189.174454 62.121861 3.77 3.41 3.94 -19.79 -19.87 -19.47
189.1720751 62.148514497 11925.533000000001 4837.738 2.6e-33 3.7880999999999996e-32 4.966e-31 3.0439e-32 6.920999999999999e-31 5.0935e-32 8.548e-31 6.191500000000001e-32 6.182e-31 1.161e-31 7.406999999999995e-31 1.006e-31 4.186e-31 1.98e-31 7.148e-31 1.16e-31 North 1.9247 0.17 -15.1848 0.0 0.0 0.0 0.0 1.5 3.77 3.96 0.039832285115303984 -99.0 1 z4_GNW_7000 HRG14 J123641.30+620854.7 189.172073 62.148529 3.77 3.55 3.97 -20.11 -20.4 -19.99
189.18432897 62.12431457 11583.038999999999 3385.4709999999995 3.35e-32 4.0503999999999986e-32 3.071e-31 3.1719999999999994e-32 4.2459999999999995e-31 4.7823999999999996e-32 4.671e-31 6.270799999999999e-32 4.052e-31 1.178e-31 5.5729999999999995e-31 1.034e-31 7.343e-31 2.2579999999999996e-31 4.917e-31 1.202e-31 North 1.1529 0.1069 36.9542 0.0 0.0 107.0 0.0 2.0 3.77 3.791 0.004402515723270515 0.1142 1 z4_GNW_3212 HRG14 J123644.25+620727.6 189.184372 62.124321 3.77 3.23 4.01 -18.94 -19.09 -18.66
189.0357862 62.14460462899999 15746.53 4610.497 1.1949999999999999e-31 3.721e-32 5.399999999999999e-31 2.9646e-32 8.404e-31 5.3314e-32 8.564e-31 6.783199999999999e-32 1.0056e-30 1.386e-31 1.1916999999999999e-30 1.276e-31 0.0 0.0 2.5068999999999998e-30 1.524e-31 North 1.5291 0.3512 -59.6591 0.0 0.0 0.0 0.0 1.0 3.77 3.027 0.15576519916142567 -99.0 1 z4_GNW_6230 HRG14 J123608.59+620840.6 189.035797 62.1446 3.77 3.37 3.98 -19.9 -20.02 -19.41
189.10876580000001 62.153667619 13699.577 5149.3409999999985 8.999999999999996e-34 3.6234e-32 1.129e-30 3.0072999999999987e-32 1.8408e-30 5.3436e-32 1.8344999999999997e-30 6.8198e-32 1.6212999999999995e-30 9.679999999999999e-32 1.6112e-30 1.023e-31 1.6207e-30 1.623e-31 1.3109999999999999e-30 1.4539999999999998e-31 North 0.009000000000000001 0.2934 -34.4391 8.0 0.0 0.0 0.0 1.5 3.77 4.073 0.06352201257861644 -99.0 1 z4_GNW_7960 HRG14 J123626.10+620913.2 189.108765 62.15366 3.77 3.67 3.9 -20.44 -20.53 -20.3
189.14702076 62.174234094 12625.883999999998 6381.6640000000025 4.2999999999999996e-33 3.6234e-32 2.978e-31 3.2757e-32 4.847e-31 5.435099999999998e-32 6.104999999999999e-31 6.5514e-32 5.667e-31 1.0269999999999999e-31 8.697e-31 8.76e-32 8.421999999999999e-31 1.995e-31 9.419e-31 1.203e-31 North 2.8576 0.5141 24.5616 0.0 99.0 107.0 0.0 2.0 3.78 3.562 0.045606694560669465 -99.0 1 z4_GNW_11217 HRG14 J123635.28+621027.3 189.147003 62.174263 3.78 0.56 4.02 -19.63 -19.9 -19.21
189.05944277 62.173419006 15078.813 6337.5059999999985 1.148e-31 3.8673999999999987e-32 4.9689999999999985e-31 2.9828999999999995e-32 7.3849999999999965e-31 5.2643e-32 7.694e-31 6.6368e-32 9.072e-31 8.71e-32 1.478e-30 9.769999999999999e-32 2.7238999999999996e-30 2.0539999999999998e-31 3.9083999999999996e-30 1.3519999999999996e-31 North 0.5779 0.8551 46.1765 0.0 0.0 0.0 0.0 7.0 3.78 2.753 0.2148535564853556 0.7091 1 z4_GNW_11086 HRG14 J123614.27+621024.3 189.059448 62.173416 3.78 3.46 4.07 -18.99 -19.31 -18.65
188.94309564 62.189257135 18333.244 7299.223000000001 1.31e-32 3.8795999999999996e-32 2.79e-32 3.4099e-32 2.403e-31 5.392399999999997e-32 3.429e-31 6.8991e-32 5.9259999999999995e-31 1.1279999999999996e-31 1.001e-30 1.5369999999999998e-31 1.8076e-30 2.087e-31 2.313e-30 2.11e-31 North 3.4458 0.4536 64.3484 0.0 0.0 107.0 0.0 6.0 3.79 3.934 0.03006263048016695 -99.0 1 z4_GNW_13522 HRG14 J123546.35+621121.3 188.943146 62.189251 3.79 2.78 4.09 -19.36 -19.89 -18.91
188.98946405 62.206664794 17031.393 8338.421 2.2599999999999996e-32 4.2699999999999993e-32 5.02e-31 3.1780999999999993e-32 7.643999999999998e-31 5.3436e-32 8.573e-31 6.679499999999999e-32 6.295999999999999e-31 9.47e-32 6.9169999999999995e-31 1.094e-31 4.157999999999999e-31 1.632e-31 7.1799999999999995e-31 1.1679999999999999e-31 North 0.6219 0.5056 8.5935 0.0 0.0 0.0 0.0 1.5 3.79 4.137 0.07244258872651348 0.004535 1 z4_GNW_16037 HRG14 J123557.48+621224.0 188.98948700000003 62.206673 3.79 3.61 3.98 -19.69 -19.79 -19.47
189.31951341 62.382020931999996 7812.371 18849.229 3.89e-32 3.4342999999999984e-32 5.519999999999999e-32 4.940999999999998e-32 1.444e-31 6.9052e-32 2.076e-31 9.211e-32 1.113e-31 1.021e-31 2.5829999999999996e-31 1.8109999999999998e-31 0.0 0.0 5.417e-31 1.6769999999999995e-31 North 0.8374 0.7446 12.8098 0.0 99.0 107.0 0.0 6.0 3.79 2.607 0.246972860125261 -99.0 1 z4_GNW_17785 HRG14 J123716.71+622255.4 189.319611 62.382061 3.79 0.42 4.12 -19.23 -19.43 -18.78
189.44221842 62.30774078100001 4384.691 14400.458 1.359e-31 3.861299999999998e-32 4.645e-31 2.989e-32 8.465e-31 4.7396999999999996e-32 8.838e-31 6.356199999999999e-32 1.0077e-30 9.749999999999999e-32 1.3440999999999999e-30 1.171e-31 0.0 0.0 2.1249e-30 1.231e-31 North 0.7681 0.3099 -87.2717 0.0 0.0 0.0 0.0 7.0 3.79 3.696 0.019624217118997884 -99.0 1 z4_GNW_22541 HRG14 J123746.13+621827.8 189.442215 62.307735 3.79 3.25 4.0 -19.45 -19.62 -18.98
189.1464321 62.180123461 12641.921999999999 6735.047 5.81e-32 3.6478e-32 2.7899999999999996e-31 3.1780999999999993e-32 5.631e-31 5.0874e-32 4.9569999999999996e-31 6.252499999999998e-32 6.737999999999999e-31 1.04e-31 9.635e-31 9.419999999999999e-32 1.7719999999999994e-30 1.6809999999999995e-31 2.1809e-30 1.2259999999999998e-31 North 2.2627 0.7808 19.6956 0.0 0.0 0.0 0.0 2.0 3.8 2.695 0.2302083333333333 -99.0 1 z4_GNW_12053 HRG14 J123635.14+621048.4 189.146423 62.18010699999999 3.8 3.25 4.14 -19.43 -19.89 -19.0
189.29032542 62.347184899 8622.229 16758.1 3.5999999999999997e-33 3.4830999999999995e-32 1.6979999999999999e-31 3.6295e-32 3.19e-31 4.8556e-32 3.4429999999999997e-31 6.307399999999997e-32 3.5450000000000002e-31 9.789999999999999e-32 5.675e-31 1.216e-31 3.9909999999999985e-31 2.148e-31 1.0186e-30 1.132e-31 North 2.5535 0.037000000000000005 -45.3487 8.0 0.0 0.0 0.0 2.0 3.8 3.439 0.07520833333333338 -99.0 1 z4_GNW_30458 HRG14 J123709.68+622049.9 189.290314 62.347183 3.8 0.78 4.09 -19.17 -19.37 -18.78
189.14133785 62.111718596 12790.101999999999 2630.934 6.879999999999997e-32 4.0564999999999997e-32 3.198999999999999e-31 3.0743999999999995e-32 4.423e-31 5.044699999999998e-32 4.556e-31 6.276899999999996e-32 4.9689999999999985e-31 9.64e-32 5.204e-31 1.135e-31 4.9609999999999995e-31 2.038e-31 5.829999999999998e-31 1.359e-31 North 1.9847 0.0459 -23.9504 8.0 0.0 0.0 0.0 2.0 3.8 3.631 0.03520833333333325 -99.0 1 z4_GNW_1565 HRG14 J123633.92+620642.1 189.141327 62.111702 3.8 2.34 4.01 -18.76 -18.89 -18.16
189.07834476 62.192621349 14546.736 7488.34 7.5e-32 2.7266999999999993e-32 7.101999999999998e-31 3.1841999999999987e-32 1.2824e-30 5.398499999999997e-32 1.2283e-30 6.655099999999997e-32 1.0398e-30 1.1e-31 1.4528e-30 1.6469999999999998e-31 1.3562e-30 1.8649999999999997e-31 8.356999999999995e-31 2.0129999999999997e-31 North 9.4702 0.0438 -73.3081 12.0 0.0 0.0 0.0 1.0 3.8 4.044 0.050833333333333286 -99.0 1 z4_GNW_14050 HRG14 J123618.80+621133.5 189.078339 62.19263100000001 3.8 3.71 3.92 -20.09 -20.16 -19.98
189.38962869 62.275706657 5846.2869999999975 12474.169 2.56e-32 2.5314999999999995e-32 3.2439999999999995e-31 2.6962e-32 4.993e-31 3.739299999999999e-32 4.347999999999998e-31 4.5689e-32 3.4729999999999996e-31 8.789999999999999e-32 4.239999999999999e-31 1.164e-31 0.0 0.0 7.034e-31 1.149e-31 North 0.4571 0.7878 59.2575 8.0 0.0 0.0 0.0 1.5 3.8 3.657 0.029791666666666626 -99.0 1 z4_GNW_27978 HRG14 J123733.51+621632.6 189.389633 62.275719 3.8 3.56 4.01 -19.0 -19.13 -18.78
189.47841666 62.273446834 3367.427 12346.445 1.51e-31 4.0931e-32 1.3478e-30 3.025599999999999e-32 2.3002e-30 5.239899999999998e-32 2.4865999999999998e-30 6.130499999999997e-32 3.478e-30 9.349999999999999e-32 4.7676e-30 1.164e-31 0.0 0.0 8.6251e-30 1.2079999999999999e-31 North 0.4868 0.7886 -62.3141 8.0 0.0 0.0 0.0 1.0 3.8 3.662 0.02874999999999998 -99.0 1 z4_GNW_28220 HRG14 J123754.82+621624.4 189.478409 62.273445 3.8 3.29 3.98 -20.6 -20.74 -20.19
189.03460413 62.205864444 15768.655 8286.177 2.98e-32 3.9101e-32 2.389e-31 3.1476e-32 4.136e-31 5.062999999999999e-32 5.307e-31 6.0085e-32 4.856e-31 9.32e-32 8.218999999999999e-31 1.1019999999999998e-31 1.3558e-30 1.7899999999999984e-31 1.6158e-30 1.176e-31 North 2.0444 0.442 68.3922 0.0 0.0 0.0 0.0 2.0 3.8 3.214 0.12208333333333332 0.1779 1 z4_GNW_15937 HRG14 J123608.30+621221.1 189.034592 62.205856 3.8 3.08 4.02 -19.05 -19.23 -18.52
189.12303485 62.143314127 13300.684 4527.435 -8.099999999999999e-32 4.495699999999998e-32 1.4e-32 4.025999999999998e-32 -6.93e-32 6.862499999999998e-32 -1.257e-31 9.4245e-32 -3.481e-31 1.6649999999999995e-31 2.107e-31 1.801e-31 4.429e-31 2.253e-31 1.9e-31 2.119e-31 North 0.0124 0.1138 21.5004 8.0 0.0 107.0 98.0 6.0 3.8 8.207 0.9181250000000002 -99.0 -99 z4_GNW_6005 HRG14 J123629.55+620836.0 189.123108 62.143322 3.8 0.95 4.16 -19.22 -19.47 -18.52
189.41285188 62.293624406000006 5201.117 13550.96 6.71e-32 3.9222999999999996e-32 3.615999999999999e-31 3.3793999999999996e-32 6.3699999999999995e-31 5.0142e-32 6.9299999999999995e-31 6.5331e-32 6.568e-31 9.13e-32 9.02e-31 1.131e-31 0.0 0.0 1.0226999999999999e-30 1.247e-31 North 6.4110000000000005 0.0993 -57.29 12.0 0.0 0.0 0.0 2.0 3.81 3.772 0.007900207900207953 0.03924 1 z4_GNW_24714 HRG14 J123739.08+621737.0 189.412842 62.293625 3.81 0.36 4.05 -19.7 -19.92 -19.41
189.07213641 62.14358648899999 14727.618 4546.662 2.0429999999999997e-31 3.6783e-32 1.5771e-30 2.867e-32 2.4062999999999998e-30 5.3131e-32 2.5511e-30 6.752699999999997e-32 2.1713999999999998e-30 1.005e-31 2.5792999999999998e-30 1.036e-31 2.5976999999999997e-30 1.5789999999999995e-31 2.6772e-30 1.361e-31 North 0.0184 0.4032 28.1034 8.0 0.0 0.0 0.0 1.0 3.81 3.655 0.032224532224532275 -99.0 1 z4_GNW_6058 HRG14 J123617.31+620836.9 189.072128 62.143589 3.81 3.68 3.91 -20.48 -20.6 -20.4
189.52538414 62.2812051 2058.462 12817.473 8.99e-32 3.7576e-32 3.8369999999999996e-31 2.9218999999999997e-32 6.5419999999999994e-31 4.7335999999999997e-32 7.381999999999998e-31 6.130499999999997e-32 8.292e-31 1.026e-31 8.554e-31 1.113e-31 0.0 0.0 1.2718e-30 1.136e-31 North 0.8539 0.7448 -21.2891 0.0 0.0 0.0 0.0 1.0 3.81 3.464 0.07193347193347194 -99.0 1 z4_GNW_26868 HRG14 J123806.09+621652.3 189.525375 62.281197 3.81 0.48 4.05 -19.23 -19.47 -19.0
189.33231773 62.30026715100001 7448.369000000002 13944.527 6.62e-32 4.1113999999999985e-32 3.268e-31 3.4342999999999984e-32 5.4299999999999985e-31 5.0874e-32 5.786e-31 6.465999999999997e-32 5.138e-31 9.9e-32 5.524e-31 1.1279999999999996e-31 5.204999999999998e-31 2.158e-31 6.806e-31 1.201e-31 North 1.3621 0.3748 40.9218 0.0 0.0 0.0 0.0 2.0 3.82 3.591 0.047510373443983324 -99.0 1 z4_GNW_23651 HRG14 J123719.76+621800.9 189.332321 62.30025500000001 3.82 0.54 4.05 -18.99 -19.14 -18.63
189.01593678 62.24058197 16284.082 10370.86 1.66e-31 3.684399999999998e-32 2.6017e-30 3.2878999999999997e-32 3.6719999999999995e-30 5.453399999999999e-32 3.6435e-30 6.972299999999999e-32 2.5159e-30 8.81e-32 3.2132999999999994e-30 1.204e-31 7.770999999999998e-31 1.3489999999999999e-31 2.8572e-30 1.2929999999999999e-31 North 0.0389 0.8277 60.3946 8.0 0.0 0.0 0.0 1.0 3.82 4.235 0.08609958506224076 -99.0 1 z4_GNW_32778 HRG14 J123603.82+621426.1 189.015915 62.240589 3.82 3.75 3.89 -21.32 -21.39 -21.26
189.41310211 62.293527823999995 5194.12 13545.185 -1.34e-32 3.7941999999999996e-32 2.034e-31 3.4526e-32 7.009999999999999e-31 4.965399999999999e-32 1.051e-30 6.728299999999999e-32 1.0612999999999997e-30 9.749999999999999e-32 1.7096e-30 1.1439999999999998e-31 0.0 0.0 2.5924e-30 1.3069999999999999e-31 North 2.2389 0.1095 -58.8975 0.0 0.0 0.0 0.0 2.0 3.83 3.9 0.014492753623188371 -99.0 1 z4_GNW_24651 HRG14 J123739.14+621736.7 189.413101 62.29353 3.83 0.63 4.43 -20.08 -20.51 -19.83
